aid,actor_name,movie_credits,popularity
87332,Andrew Shaifer,9,0.015132
21402,Adam Wylie,23,0.077113
51297,Jonah Bobo,7,1.220005
78607,Eva Blaylock,1,0.07056
78601,Carlos A. Cabarcas,3,0.07056
11517,Gerry Bamman,17,0.000916
78602,Jean Effron,2,0.036
219485,Mark L. Walberg,1,0.001464
593044,Paige Jones,1,0.4
52394,Lauren Lee Smith,19,3.900102
32202,Leah Cairns,9,0.552857
168534,Allison Warnyca,1,0
32556,Ronald Pickup,48,0.544782
42642,John Benfield,23,7e-06
41313,Moa Khouas,2,2e-06
148459,Karim Ben Haddou,2,4.8e-05
1316510,Edmonde Franchi,2,4e-06
148460,Lotfi Chakri,1,0.556
148461,Hamid Dkhissi,1,0
225883,Carmen Lebbos,7,0.000336
1316511,Ghandi Assad,1,0
991112,Dominique Bluzet,2,0.072
116798,Dick Proenneke,4,3e-06
1167437,Bob Swerer Jr.,2,0.000348
1167438,Wendy Ishii,1,0.000122
231531,Pamela Guest,6,0
1607836,Bob Swerer Sr.,3,0.05112
92996,Kevin Howarth,9,0.784
29420,Mark Stevenson,2,2e-06
93062,Antonia Beamish,2,0.12
93063,Christabel Muir,1,1e-06
101920,Jonathan Coote,4,0.000743
1266950,Joe Hurley,3,0.000148
1295747,Jamie Langthorne,1,0.52
1295748,John Berlyne,1,0
1295749,Mandy Gordon,1,0.000572
70175,Chelah Horsdal,39,1.029174
83023,Sarah Strange,28,2.256174
158396,Ken Tremblett,22,0.300129
41432,Candus Churchill,19,0.000553
175720,Michelle Goh,4,0.00324
1038630,Stanislav Dimitrov,1,2e-06
163822,Nathan Perez,1,0.001361
1038631,T.M. Van Ostrand,1,0.004536
159300,David Kallaway,11,0.8
11627,Jayne Brook,12,1.002326
164618,Mike Erwin,11,0.005596
117522,Gil McKinney,5,0.37949
88995,Adrianne Palicki,14,4.57779
1747162,Anton Newcombe,1,1.7e-05
1759246,Joel Gion,1,1.1e-05
1759247,Matt Hollywood,1,1e-06
1759249,Peter Holmström,1,2e-06
1759254,Zia McCabe,1,0
1759255,Brent DeBoer,1,0.05004
1759256,Eric Hedford,1,0.0108
1759258,Dean Taylor,1,1.3e-05
556908,Genesis P-Orridge,15,0.027518
11705,Michelle Monaghan,33,4.661865
21042,Ebon Moss-Bachrach,25,0.884852
52021,Frank Wood,15,1.8e-05
16644,Dolph Lundgren,83,7.667226
299397,Shakara Ledard,5,0.00138
1219758,Caroline Lee-Johnson,1,2e-06
1244276,Gerald Kyd,5,3e-06
59085,Ian Porter,8,0
1681697,Howard Antony,1,0.000241
1479882,Geoffrey Burton,1,0.001361
94958,Iddo Goldberg,16,2.048522
53862,Kaley Cuoco,26,6.645276
1395059,Ben Scott,2,0.000743
32897,Nicholas Turturro,36,0.771133
4787,Joseph Mazzello,21,1.553926
97334,Damir Badmaev,1,0.04536
97335,Lyubov Tolkalina,27,0.016786
97336,Evgeny Koryakovsky,3,0
47435,Nina Agapova,20,0.000131
1056171,Aleksandr Dulerayn,1,0.00635
1362445,Irina Grineva,4,0
1362446,Anatoly Mankhadykov,1,0.168
1362447,Valentina Mankhadykova,1,0.00324
1165647,Yuriy Sherstnyov,11,0.528419
1362448,Victor Shevidov,1,0
164630,Sam Hennings,17,0.053998
101396,Brenda Strong,23,0.060409
1049596,Alexander Carroll,4,0.00055
87431,Tiffany Dupont,6,1.14095
74539,Colin Ford,17,0.58571
16119,Charles Napier,92,0.492803
36056,Jane Longenecker,4,4e-06
36059,Joanna Pacula,51,3.491751
36060,Price Carson,7,0.091728
84163,Matt Borlenghi,11,0.000228
101268,John Timmons,3,0.002201
73641,Christiane Amanpour,5,0.06552
533174,Tom Brokaw,19,0.556
33162,Harry Belafonte,39,1.350089
279287,Neil Cavuto,2,5e-06
65348,Al Franken,15,0.055399
95777,Bill O'Reilly,11,0.00468
1522580,Richard Clarke,4,3e-06
29932,Ann Mahoney,7,1e-06
29933,Deneen Tyler,13,0.302746
29934,Brett Rice,34,3e-06
130752,María Alché,6,1.3e-05
130753,Carlos Belloso,9,2e-06
113626,Alejandro Urdapilleta,7,0.063195
52052,Jessica Simpson,7,1.558481
76627,Daniel MacIvor,14,1.147179
1049916,Hannah Gross,16,1.158303
196843,Jill Jane Clements,13,0.240778
1017302,Skyler Day,4,0.107106
429,Lucas Till,29,3.423616
1785189,Kate Kneeland,20,0.000267
18055,Bettina Zimmermann,39,1.040811
78926,Joanna Taylor,2,0
2845,Cheyenne Rushing,6,4.2e-05
40676,Dulcie Smart,5,0.000245
17628,Mary Elizabeth Winstead,36,3.064939
122627,Sean Blakemore,3,0.14112
98622,Mel Jackson,7,0.007101
76673,William L. Johnson,6,0.000277
122630,Caryn Ward,5,0.000409
65020,Victoria Rowell,20,0.947418
133302,Golden Brooks,11,0.000129
54423,Joe Torry,11,0.2688
84206,Keshia Knight Pulliam,14,0.027112
142736,Sabrina Grdevich,14,0.029993
71552,Ari Graynor,24,2.899084
2468,Sean McGinley,29,2.7e-05
1015043,Eric Bennett,1,0.036
1015044,Karoline Brandt,1,9e-06
1015045,Bill Butts,1,0.01512
173783,Kurt Carley,8,0.01404
15017,Bill Corso,3,0.000531
1015046,John Deall,1,0.12
1015047,Neil Dooley,2,1e-06
191239,Jason Dugre,3,0.8
141675,Jason Winer,2,1.1e-05
20788,Artie Lange,18,0.110494
76539,Derek Basco,7,0
61153,Wings Hauser,57,1.629422
1567602,Walter Learning,1,0.12
33343,John Ralston,23,0.903679
237,Aidan Devine,32,0.000967
20581,Jack Betts,27,0
1319360,Dion DeRizzo,3,8e-06
78547,Marian Araujo,2,0
78548,David Muyllaert,1,0
78549,Eoin Whelan,1,0
78550,David Ryan,2,2e-06
1635103,Amy Redmond,1,0
1635104,Kathryn Toolan,1,1e-06
86020,Kay Kay Menon,45,0.031584
101822,Aditya Srivastava,10,8e-06
101823,Dibyendu Bhattacharya,5,0
101825,Kishore Kadam,16,0.07187
101827,Gajraj Rao,5,0.00016
85656,Zakir Hussain,44,0.12
71276,Imtiaz Ali,1,0.192
963128,Pankaj Jha,7,7.2e-05
86056,Pratima Kazmi,11,0.4
86441,Alan McKenna,14,0.262018
86442,Michael J. Reynolds,34,3.8e-05
39390,Michael Kenneth Williams,46,1.378362
32360,Joe Montana,5,0.4
589761,Joey Sagal,10,0.02401
131404,Ken Samuels,5,0.4
1187848,Jamie Treacher,2,0
1063009,Marco Lorenzini,7,0
208213,Scott Joseph,3,1e-06
8666,Sal Lopez,18,9.8e-05
127769,Katerina Tsavalou,3,0.0504
127770,Danai Skiadi,2,0.007319
428967,Ioannis Papazisis,4,0.026639
1334800,Omiros Poulakis,5,1e-06
129332,Jan Hooks,10,1.1e-05
92135,Aries Spears,6,1.1e-05
168380,Mo Collins,10,0.007711
118590,Larry Joe Campbell,12,0.110769
1223992,Zarah Little,1,7e-05
78033,Jennifer Tisdale,5,0.00644
37007,Aimee Brooks,5,0.061031
167213,Natasha Melnick,2,1e-06
98155,Brandin Rackley,10,1.106775
1396470,María Jiménez,3,1e-06
1491307,Mónica Naranjo,7,0.12
84932,Jay-Z,38,0.319554
84933,Mary J. Blige,21,1.4e-05
4720,Kanye West,32,0.430483
51861,Ghostface Killah,9,1e-06
92941,Memphis Bleek,5,0.000783
93607,Funkmaster Flex,3,5e-06
1353182,Foxy Brown,2,1e-06
43323,José Luis García Pérez,25,0.156
82350,David Castillo,5,0
82353,Empar Ferrer,10,0
278087,Elvira Lindo,3,4.1e-05
78292,Arno Chevrier,6,0.009056
82355,Mario Arias,5,0
222139,Stephanie Lemelin,12,2.042218
22014,Tamara Gorski,12,0.771429
78862,Anna Silk,10,0.00973
79154,Duobuji,2,0.4
79155,Zhang Lei,1,9.4e-05
79156,Liang Qi,1,4.2e-05
79157,Xueying Zhao,1,0.12
79165,Zhanlin Ma,1,3e-06
79166,Xueying Zhao,1,0.00324
125039,Tom Chadbon,14,0.00041
40431,Catherine Bach,18,1.617584
134466,Paul Hilton,7,1e-05
25530,Bradley Lavelle,6,0.005897
91782,Jeannie Epper,4,0.003136
20494,Zoë Bell,24,2.716903
94038,Greg Berg,8,0.12
65769,Bryce Johnson,19,0.070944
60042,Alison Sealy-Smith,6,0.8
65775,Toby Proctor,4,0.197568
22023,Natalie Maines,6,0.4
55269,Eloise DeJoria,14,0.069055
93841,George Strait,6,0.42
34847,Emma Roberts,35,3.132419
98959,Erika Smith,17,0.000658
1054843,Isadora Edison,2,0.01506
1309896,Jessica Abbott,1,0.00324
1365437,Dominic Coleman,13,0.055674
34546,Mark Gatiss,52,2.590055
1836,Julia Davis,24,0.000218
1218865,Kate Robbins,6,0.0444
1220308,Helen Latham,1,0
206726,Nick Holder,14,5.2e-05
1251246,Caroline Harvey,1,0
20903,Josh Keaton,21,1e-06
86007,Jim Ward,29,0.159062
154629,Keith Diamond,7,0.000921
89452,Jeannie Elias,14,4.1e-05
552404,Marc Paquet,5,0.0108
178447,Jessica Malka,2,0.003734
208079,Marianne Farley,7,0.004536
1035597,Frédéric Pierre,4,1.8e-05
142996,Julie Le Breton,18,0.027518
130928,Lise Roy,10,8e-06
1500424,Joujou Turenne,1,0
565637,Raymond Cloutier,25,3e-06
85169,Marcel Sabourin,35,0.013177
54812,Chevy Chase,76,3.582261
1613708,Bonnie Paul,5,0.041489
191865,Mike Crestejo,3,2e-05
50774,Nancy Beatty,13,9.2e-05
64888,Von Flores,12,0.000433
52936,Kaitlin Doubleday,12,0.000538
82988,Meagen Fay,16,1.68
1137,Juliette Binoche,78,3.527765
2620,Harriet Lenabe,4,0
590269,Warona Seane,3,0
82190,Robert Hobbs,14,0.506178
1844699,Fiona Ramsay,2,0.000223
175081,Savannah Smith Boucher,12,5.2e-05
111385,Rachelle Carson,15,3e-06
1054871,John Hardison,2,0.051012
129421,Gary Swanson,10,0
1202920,Susie Coward,1,0
1202921,Linda Lou Ropp,1,0.000759
1202922,Dottie Hall,1,0.12
1202923,Carrie S. Dillman,1,4.2e-05
4721,Jill Scott,16,1.2
130104,Vanessa Zima,9,0.13889
545330,April Mullen,5,1.6e-05
1435030,Tim Scarne,1,0.0108
1005140,Caleb Moody,2,0.0108
1230687,Jennifer Landon,3,0.56536
1128803,Pamela Clay,3,0
6106,Steven Weber,43,3.1279
206648,Mark Krysko,1,0.007469
110472,Chad Willett,15,0.009267
51800,Teryl Rothery,49,0.50463
146294,Vincent Gale,20,0.000162
589596,Kade Phillips,2,7e-06
33677,Sarah Lassez,15,1.024815
1644186,Jana Thompson,6,0
65196,Nadine Velazquez,19,2.662123
21490,Peter Onorati,22,0.057452
100538,David Douglas,5,0
1184091,Jesse Rodriguez,2,0.000972
87440,Chris Carmack,14,0.039508
1319519,Deena Dill,11,0.168
66667,Scott Michael Morgan,7,0.556
146402,Alexander Nevsky,8,0.712
14700,Richard Tyson,47,0.936816
154548,Robert Madrid,8,0.036
36218,Andrew Divoff,50,1.611847
1051490,Nobuyoshi Araki,6,0.000162
47,Björk,38,0.796245
1119100,Richard Kern,11,0.2352
534337,Tina Tyler,9,0.058085
41994,Randy Spears,161,0.017034
575599,Kaylynn,23,0.007085
1457850,Alex Ferro,2,0.0216
157982,Craig Stepp,11,2.6e-05
1457851,Greg Carlson,1,1e-06
1161,Mary Elizabeth Mastrantonio,21,2.010117
120617,Vanessa Marano,7,0.323597
120618,Jenson Goins,1,0.168
133429,Sakurako Kaoru,6,0.000175
133430,Natsumi Mitsu,1,1e-06
133431,Tomohiro Okada,4,0
133432,Tôgo Okumoto,1,0
68973,Masatoshi Nagase,81,0.000139
111690,Takako Matsu,19,1.697342
111691,Hidetaka Yoshioka,52,0.000195
584143,Yukiyoshi Ozawa,28,0.000116
148286,Tomoko Tabata,27,0.146912
99247,Kunie Tanaka,87,0.001704
135023,Toshiki Ayata,18,3.4e-05
554233,Hiroshi Kanbe,16,1e-05
1122585,Sachiko Mitsumoto,3,0.4
8553,Seth Adkins,15,0.001733
173150,Roma Downey,13,0.277047
15832,Gilbert Gottfried,57,0.623274
1226764,Jeremy James Kissner,3,0.001361
80784,Shannon Eubanks,3,0.12
1224043,Josh Todd,5,0
208380,Jonathan Spencer,6,2.8e-05
118812,Devin Douglas Drewitz,1,2e-06
61256,Trevor Wright,8,3.5e-05
118813,Ian Bagg,7,0.4
118815,Nicole McKay,4,0.0216
118816,James Crescenzo,8,0.047473
118817,Bjorn Leines,8,0
118818,Troy Aldridge,1,0
1000061,Haylee Wanstall,1,0
153127,Dorothy Gordon,10,0
25773,Christine Auten,2,0.036756
80119,Mike Kleinhenz,1,0.000245
80120,Andy McAvin,2,0.000108
1185901,Mike MacRae,1,0.56
1743,Denise Crosby,46,1.538426
85199,Alan Thicke,39,8e-06
225377,Griffin Newman,15,1.1e-05
57970,Alex Jones,32,0.152106
1212639,Kristoff St. John,4,4.9e-05
223263,Josephine Lawrence,1,1e-05
77072,Tyson Beckford,10,0.53104
2609,Leleti Khumalo,7,0.000442
51465,Kenneth Khambula,1,0.000101
51466,Lihle Mvelase,1,3e-06
51467,Camilla Walker,1,2e-06
50931,Bárbara Lombardo,4,0.000515
228440,Susana Campos,23,0.0108
228441,Hugo Arana,20,0.000848
122702,Osvaldo Santoro,7,0.000223
1215738,Carmen du Sautoy,6,2.1e-05
17072,Sam Douglas,22,8e-06
27260,Laila Robins,22,0.544124
1368457,Eric Trosman,1,1.8e-05
1368458,Brian Albanese,2,3.1e-05
205136,Brad Lee Wind,5,0.000116
1368459,Ray Wineteer,3,0
21909,Ekin Cheng,71,3.197979
70590,Teresa Mo,33,0.014811
1417259,Faith Woo,1,0
225894,Chris Yen,3,1.1e-05
118352,Tats Lau,29,0.000295
231721,Vincci Cheuk,8,0.00024
1147123,Lo Hoi-Pang,54,2.4e-05
240155,Lo Meng,56,0.000578
234722,Hannah Harper,21,1.559858
564621,Noname Jane,11,0.004176
564620,Nikki Love,2,8e-06
564622,Pamela Christie,1,1e-06
564623,David Reiner,1,0.4
132397,Julie Night,20,0.000416
98676,Michael Haboush,5,0
101779,Karen Valentine,15,0.387022
173996,Marina Black,8,1.5e-05
109151,Jaime Ray Newman,13,0.486682
61829,Kelly Overton,12,3.275179
65729,Sebastian Tillinger,7,0.1008
2697,James Waterston,5,1.3e-05
88675,Justin Baldoni,10,0.924468
82794,Miriam McDonald,7,0.001846
55615,Megan Park,17,0.303163
35111,Bumper Robinson,11,0.000308
1224832,Genevieve Padalecki,2,0.063307
944616,Wayne Young,1,1e-06
1269043,Aaron Rhames,1,1e-06
1141810,Chance Romero,3,0.00024
1796966,Barry Austin,1,0
240573,Melissa Bush,2,0
1796964,Chris Garrison,1,0
240580,Kyle Holman,4,1.5e-05
240577,Chuck Hartsell,3,1e-06
1796963,Michael Shelton,2,0.000116
1796965,Eric McGinty,1,0
240578,Chris Hartsell,3,0.4
83227,Ron White,24,0.001552
2090,Kirk Douglas,100,2.981675
49424,Michael A. Goorjian,16,0.000197
159343,Karen Tucker,1,1.5e-05
7472,Richmond Arquette,20,0.00558
1234693,Ron Marasco,3,2.7e-05
587221,Kristen Clement,4,1e-06
149670,Kevin Weisman,11,0.699261
587222,Ronald Víctor García,1,0.00324
170051,Michael Kemmerling,3,1e-06
1164791,John Fiorella,1,1e-06
1164792,Brian C. Bethel,1,0.56
1164793,Paul Hasenyager,1,0.168
1164794,Anthony Heartley,1,5e-06
1164795,Kate Clarke,2,1.1e-05
1164796,Kimberly Page,3,0.055037
1164797,Gloria Payne,1,0.012701
1164798,Mark Brodkin,1,0.001568
212276,Kofi Natei,3,3.7e-05
59216,Tom Cavanagh,29,4.657923
122888,Ashley Williams,20,0.089405
58791,Patrick Fabian,18,0.707325
75633,Bobb'e J. Thompson,14,0.005821
12716,Leslie Carlson,19,0.191661
939457,Adam Greydon Reid,10,0.4
81200,Conan O'Brien,21,1.636132
1224710,Nicole Bouma,2,6e-06
80991,David Lansbury,10,0.4
429728,Quinn Shephard,10,0.874836
57772,Jonah Meyerson,4,0.56
14548,Marcia Jean Kurtz,31,0.046326
146328,Nick Whitaker,3,0.075511
146329,Nate Bynum,3,1e-06
146331,Randall Newsome,6,1e-06
146333,Christy Summerhays,7,0.036
146334,Carleton Bluford,2,0
146335,Neal Barth,1,0.5704
146336,Melinda Haynes,5,0
146337,Jeff Olson,5,3.7e-05
146338,Kathleen Camp,1,1.8e-05
54595,Angela Little,14,0.007288
1247061,Nikki Nova,10,0.000118
140771,Sunny Leone,48,1.768919
75312,Sasha Mitchell,15,1.862143
68494,Justin Whalin,14,0.768858
52477,Zachery Ty Bryan,16,0.816486
142607,Josie Davis,24,0.937507
25703,Lake Bell,26,5.522559
58813,Erich Anderson,19,0.001009
148321,Ryan Larkin,2,0.568
148317,Chris Landreth,3,1e-06
1070355,Felicity Fanjoy,2,0.52
1030577,Derek Lamb,2,9.4e-05
62764,Jeanette Brox,6,0
146565,Megan Henning,3,1e-05
183269,Ali Humiston,1,5e-06
557219,Daneya Mayid,1,0
557220,Rebekah Chaney,1,4.2e-05
87115,Richard Wharton,7,0.72064
61705,Woon Young Park,8,0.005989
101908,Maxwell Caulfield,35,0.541266
219852,Ariel Levy,19,4e-06
544003,Xenia Tostado,5,0.1008
79001,Benjamín Vicuña,16,0
146702,Tatiana Astengo,16,0
1477229,Katty Kowaleczko,12,0.003998
72626,Justin Ackerman,1,0
1269258,The Amazing Robaire,1,0.0576
1269259,John Baumgartner,1,0.168
1269260,Jackson Brown,1,0
1269261,Chris Catcher,1,0.0504
1269263,Anthony Cozad,1,0
1269264,Victor Erd,1,0.000172
1269265,Jeremy Hicks,1,3.7e-05
1269266,Adam Holland,1,0
97698,Michelle Bauer,142,2.818439
97898,Stephanie Bentley,2,0
1185350,Don Donason,2,1e-06
104484,Shelly Jones,4,0.171012
236363,Casey Jones,1,0.06552
24265,Bill Bailey,19,0.746215
39185,Kevin Eldon,27,0
1732966,John Moloney,1,0.004212
1221129,Martin Trenaman,5,0.005715
136055,Shayla LaVeaux,22,4.1e-05
139412,August Night,17,0.815261
188855,Kirsten Price,59,0.000429
38406,Paris Hilton,24,1.699818
154715,Rene Heger,4,0.01404
154677,Jesse Woodrow,5,0.000172
109039,Jason Shaw,2,0.01512
932787,Eric Priestley,1,1.8e-05
99005,Bill Zebub,15,3.9e-05
103332,Niki Rubin,3,0
995625,Yelena Sabel,1,0.000101
92814,Kerri Taylor,18,0.0504
155861,Bruce Bohne,6,0.001317
1179346,Nicole Lvova,1,0.52
1179347,Andrea Adams,4,0.562336
588636,Marta Nieto,7,0.001905
566295,Salvador Allende,9,0.000108
566294,Patricio Guzmán,3,0.168
111882,Nate Richert,2,0.000197
111884,Robert Tena,3,0
111887,Megan Blake,12,0.168
69740,Patrick Renna,21,0.693871
111888,Jess Malloy,1,0.07056
74935,Lauren Storm,8,3.1e-05
111889,Mariana Kleweno,1,0
54470,Lauren Ambrose,20,1.05592
23882,Amy Madigan,51,0.550789
214256,Taylor Roberts,3,1e-06
157085,Vernee Watson-Johnson,15,1.226947
1095272,Benjamin Pratt,1,0
66580,Scott Adsit,25,4.377906
109687,Mike Batayeh,5,0.006944
1424490,Vivian Smallwood,1,0
154060,Kelly Perine,9,2e-06
77279,Gina Ravera,8,1.7e-05
86128,Susan Egan,8,0.008365
19307,Suzanne Krull,7,0.8
20402,Julian McMahon,18,3.234025
1489350,Alexandra Mchale,1,5e-06
11782,Adrienne Barbeau,54,2.138138
15445,Alan Howarth,1,0.000141
155698,Jackie Debatin,5,0.019614
1015836,Eric Etebari,22,0.00042
1098810,Jonathon Klein,1,0
62715,Robert Miano,85,1.688819
1041562,Paul Sampson,9,0.592
58793,Sarah Ann Schultz,15,0.14112
24968,Nils Allen Stewart,26,3.9e-05
98871,Janet Tracy Keijser,16,0.047061
208186,Bruce Blauer,2,4e-06
1185302,Monika Wild,1,0.001003
1185303,Tricia Berdot,1,6.7e-05
1461044,Sam Starr,1,0.0108
1185305,Robby Morris,1,7.2e-05
103261,Jeff Pride,3,0
1185306,David Cameron,1,0.002667
1185307,Zenova Braeden,4,0
1185308,Savvy Brown,2,0
154672,Bobby Preston,1,0.8
82240,Lindsey Buckingham,9,1e-06
82243,John McVie,7,1e-06
13007,Mick Fleetwood,19,2.4e-05
1010028,Jana Anderson,1,0
1010029,Sharon Celani,1,0.000114
1010030,Neale Heywood,2,1e-06
1010031,Taku Hirano,1,0.12
1010032,Steve Rinkov,1,0.004536
1010033,Carlos Rios,1,0
111439,Caroline Néron,6,2.9e-05
549105,42nd Street Pete,5,0.007319
1688837,Cathleen Wilbur,1,1e-06
100360,John Zacherle,11,0.000336
41262,Don Calfa,35,0.12
29541,Sybil Danning,69,1.026219
1284529,Storm David Newton,1,0.001008
1284530,Scot Nicol,1,0
946951,Justin Wilkes,1,0
206405,Greyston Holt,16,1.5e-05
209045,Houston Rhines,3,0.590056
1284533,Matt Fitzgerald,2,0.18552
965704,Justin Wilczynski,1,0.100195
27995,Barbara Crampton,39,0.030744
87165,Jennifer Holland,3,0.001102
101028,Michelle Borth,10,0.288236
161893,Shaun Baker,3,0.4704
177534,Chris Elwood,1,0.06552
62840,Brian Scolaro,2,0.036
116908,David Shackelford,8,0.4
1098533,Sean Michael Allen,4,2e-06
134171,Jack Axelrod,6,0
1184810,Arthur Moncla,4,0.4
1375852,Rémi Bresson,1,0
63836,Élodie Bollée,6,4e-06
313004,Anna Mihalcea,7,0.0468
223975,Jonathan Reyes,5,1e-06
1134810,Stanislas Forlani,4,0
144780,Fabienne Babe,35,3e-06
142446,Manuel Blanc,13,4e-06
1375854,Sébastien Abellan,1,0
65583,Frédéric Niedermayer,3,0
24521,David Leisure,14,0.455626
203907,Stephen Burrows,7,0.8
296280,Jimmy Chunga,7,0.000114
1386460,Jentri Harding,1,0.000972
128949,Mike Marsh,3,0.4
1067547,Ryan Hutman,1,0.01512
1067548,Melinda Lorenz,1,0.156
1067549,Holi Tavernier,1,0
228871,Akira Lane,9,0.000759
155950,Jennifer Aspen,9,0.56
25383,Samantha Ferris,18,0.28266
149594,Paige Moss,5,0.179787
42711,Ty Olsson,52,2.787026
94516,Bonnie Root,9,0.2184
1124609,Elbert Forriest,1,0
1124611,Tina Brooks,1,0.07056
44933,Lyle Waggoner,16,0.015352
129641,Michael Emanuel,4,0.000972
559744,Piper Cochrane,1,0
76225,David Reivers,3,1.5e-05
559745,Sydney,1,4.3e-05
61219,Jillian Bach,4,0.001361
559746,Carrie Barton,1,2e-06
46596,Cheryl Francis Harrington,8,0.4
153095,Maureen Davis,2,0
929211,Brittany Andrews,30,0.001445
135341,Julia Ann,140,10.306194
132232,Asia Carrera,38,0.888828
102894,Jill Kelly,39,0.734901
41995,Steven St. Croix,122,0.172364
132095,Tony Tedeschi,31,0.001418
101159,Randy West,66,7.7e-05
141540,Susie Amy,6,0.000572
67567,Christopher Cazenove,32,1e-05
141012,Casper Zafer,4,0.000276
57144,Clemency Burton-Hill,10,0.438383
44738,Kristina Krepela,5,0.0108
141881,Romi Koch,1,0.002478
74272,Goran Dukic,1,7e-06
203195,Matt Boren,4,2e-06
102896,Lorielle New,26,0.004304
54817,Liane Balaban,23,1.658477
1072,James Tolkan,39,0.022399
107810,Aleks Paunovic,23,0.028263
94864,Max Martini,27,4.64666
24609,Diego Wallraff,16,0.001568
53716,Sheila Paterson,6,0
67708,Gerald Lenton-Young,3,2.2e-05
1280916,Cindy Tozer,1,0.009014
1280922,Tatum Green,1,3e-05
1280923,Traci Alms,1,0.12
1280924,Samantha Shook,1,0.12
1280925,Stephanie Hunsicker,1,0.029635
1280926,Caleb Howald,1,0.001361
1280927,Jayson Johnson,6,1e-06
1280928,Darkeith Lofton,1,0.000171
1280929,Adam Kennedy,1,0.004536
1069,George DiCenzo,29,1.105897
180865,Melissa DiMarco,3,0.083947
51389,Joe Cobden,22,2.1e-05
1086563,Shawn Savage,3,0.0108
1086564,Stephanie Leighs,1,0
1086565,Monica Shere,1,0.01596
193677,Joseph Tatner,1,0.001361
131738,Michael Gaglio,22,0.07056
91315,Cleve Hall,12,0.24
1086566,Tomi X.,1,0
58136,Christine Cavanaugh,15,1.5e-05
81662,Richard Steven Horvitz,15,0.014592
154106,Greg Eagles,19,0.00022
30585,Brenda Vaccaro,45,0.631945
1282210,Adam Plotch,1,0.002667
1282211,Talia Rubel,1,0.0468
1282212,Diane Spodarek,1,0
164158,Jeff Pucillo,1,3.4e-05
1282215,Limor Shopen,1,2e-06
1282216,Stu Richel,3,0.01512
1282217,Leila J. Babson,1,0
1282219,Mariana Moratona,1,0.12
1282220,Stephanie Sloane,1,0
1282222,Sarah Brensinger,1,3.8e-05
1645568,Aubrey Tennant,1,5e-06
1645570,Dustin Ladd,1,0.00648
1171315,Shane Koyczan,2,0.003136
557597,Clay Adams,3,0
1443569,Cherish Hamutoff,2,0.0504
1443571,Jay Anthony,3,0.000292
1443573,Josh Gibson,1,3e-06
1443576,Bryan Smithson,1,0
1443578,Kenny Messer,1,0
1443579,Lauren Gibbs,1,2.6e-05
1443580,Carrie Wylie,1,0.004536
1211965,Aya Sumika,1,0.000437
1443581,David Matthiessen,1,0.072
26997,Jun Hee Lee,4,0.000585
165214,Raymond Ma,6,0.156
16578,Julia Nickson,16,0.105241
1097265,Kevin Kleinberg,3,0.005334
204201,Jerry Hernandez,1,1e-06
1165265,Tony Sancho,1,1e-06
1165266,Michael Cortez,2,0.000123
1165267,Donato Cruz,1,0.004536
1165268,Felipe Camacho,1,1.3e-05
1165269,Carmen Cenko,1,0.168
1165270,Jonathan Rodriguez,1,0.01512
1165271,Adelina Quinones,1,0.072
1165272,Beatriz Jamaica,1,0.168
1165273,Tatiana Suarez-Pico,2,6.7e-05
1165274,Eric Ambriz,1,0
248724,Larry Casey,1,3e-06
291802,Margaret Cash,1,0.12
291803,George Foster,2,0.000159
291805,Matthew Pohlson,1,0
181897,Danielle Kirlin,1,0.12
291804,Steve Herd,1,0
577801,Anuj Garwata,1,0.036
552986,Bellamkonda Suresh,1,0
577802,Kiran Gonsalves,1,2e-06
65220,Danica McKellar,33,0.602106
36802,Elaine Stritch,33,0.873957
1307715,M.J. Muldoon,3,0.32928
244283,Doug Stone,5,0.000292
1675220,Nanci Johnson,4,0
235739,Justin Moran,4,0.0504
60437,Pete Sepenuk,3,0.32928
107142,Bryant Davis,1,0.168
107143,Devon Dixon,1,0.036
107144,Javorn Drummond,2,0.036
107145,Elliot Lovett,1,0.12
107146,Nick Moncrief,1,0.036
59129,Óscar Jaenada,31,0.064254
1109640,Mónica Godoy,2,0
145412,Miriam Díaz-Aroca,7,7.3e-05
31422,Ivan Massagué,12,1.2e-05
1105449,Pablo Vega,6,4e-06
1110426,Juanfra Juárez,3,0.01512
1199313,Rebeca Valls,2,0
1095249,Francisco Piquer,18,0.183456
6537,Muriel,3,0.000572
935139,Mike Barnes,1,0.038525
112261,Joey McIntyre,7,0.267411
98396,Dean Edwards,6,0.012053
935624,John Fiore,8,0.002667
19498,Jon Bernthal,32,4.983203
60898,Sebastian Stan,29,7.734008
92086,Tracey Gold,35,0.340193
75348,Jeremy Miller,5,0.000116
91332,Dedee Pfeiffer,27,0.321513
36631,Randall Batinkoff,30,1.55108
